"level","fips","location","population","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08"
"city","0843000","Lakewood, CO",153522,,0.0597009978184071,0.0554706706379727,0.0553578764979459,0.05427528540483,0.0544706091944823,0.0562023697687796,0.0554033316504501,0.0547973474726392,0.054715405579114,0.0556448137529106,0.0579827636189317,0.0594919883169047,0.0606749890133924,0.0613172694775696,0.0609882701021797,0.0623909243420157,0.0639905128607967,0.0649956841631016,0.0651285725441235,0.0634135092131506,0.061352647105804,0.0607846662861087,0.0601823926990532,0.0608548594973753,0.0638049153781267,0.0638673004812949,0.0657747530304747,0.0661586533317126,0.064294577084149,0.0645232962561759,0.0648990291618768,0.0653491041741334,0.0653367328768915,0.065585784703671,0.0656648430964778,0.0655605413313095,0.064996403927239,0.0648583822284758,0.0663924941977549,0.0674927355307158,0.0701697924712927,0.071109897321401,0.0689376250116812,0.0680194762888415,0.0662983242063479,0.0653994025106858,0.0667986685701334,0.0660635285723954,0.0645967109952213,0.062969898448102,0.0582554697838385,0.0541195116126625,0.0498525993029509,0.0459768149506576,0.043539627434979,0.0425159643046126,0.0433159552813869,0.0455463910329084,0.0476070164971668,0.0492317837370272,0.0507707030022342,0.0506293402880326,0.0508954902087091,0.0519348084490449,0.0566700484360517,0.0625721955071842,0.0685344497578494
"city","3240000","Las Vegas, NV",626637,,,,,,0.0282860938547684,0.0379456469555694,0.0497944521694346,0.05928474683413,0.0593687687463277,0.0573583102998507,0.0538473646578349,0.0530500205128605,0.0551067875116897,0.0566774411029707,0.0568206688123296,0.0541897435636161,0.0513151147246985,0.050407655764171,0.0494138353471493,0.0496486894929862,0.0475227434757901,0.0449345339374954,0.0435243946661407,0.045462406687911,0.0488168155323681,0.0511138817460518,0.052498053400344,0.0508298180418208,0.0491341114016118,0.0488561430459609,0.0499750419536681,0.0519711286219522,0.0548120920979318,0.0576970518362879,0.0621354798944873,0.0661296022017169,0.0681224251208612,0.0674396039627909,0.0644123800704853,0.0599038984783963,0.0545333941608356,0.0499080041504931,0.044701622831056,0.0410047510655688,0.0393152372548254,0.0405997050120208,0.0430720893901114,0.0449417048032288,0.0459835881834424,0.0443344926614504,0.0406560334544414,0.0357923563428683,0.0305344574227717,0.0267555857929991,0.0251571102563771,0.0259184132506795,0.0286861325761345,0.0313622703922373,0.0345642541854604,0.0390928081568642,0.044559300140552,0.0487561911904403,0.0514351252754641,0.0523644866011736,0.0523134760966772,0.0538279053257339,0.0565424544499568
"city","2038900","Lawrence, KS",95294,,,,,,,,0.085246383276154,0.0811349415667898,0.0777406351407426,0.0752582863499956,0.0684561475303205,0.0647431609901666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0542788556379026,0.0581956737912263,0.0623564967912593,0.0650915225047256,0.0663713229153747,0.0610881918830606,0.0525097043396707,0.0453339724390574,0.0369424275569142,0.031091394287788,0.0302956967282228,0.0297602528840263,0.0317903690768648,0.0337551538522989,0.0347752563942441,0.0369002934043291,0.0354229121604462
"city","1345488","Lawrenceville, GA",29401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0575776047743676,0.0516676116626714,0.043813338712915,0.0377517095548072,0.0323154605952486,0.0278268286588433,0.0258173251932175,0.0246717686123059,0.0243109166946402,0.0252926499842583,0.0276971548088624,0.0308011004381744,0.0352447490220677,0.0394703421314496,0.0419471438664849,0.0432676332119254,0.0433429803880879,0.0428250510200543,0.043499101156803
"city","4842508","Lewisville, TX",104789,,,,,,,,,,,,,,,,,0.043142511541326,0.0425833918968406,0.0438596797365442,0.0454106934877815,0.0478729987806567,0.0503310903638751,0.0528746235930058,0.0537547999183222,0.0565410014120537,0.0606305156552256,0.0634926071825361,0.0679798856713135,0.0693570464332263,0.0693525236093511,0.069121802131558,0.0690319233269292,0.069064202676048,0.068152216560853,0.0675092433001344,0.0664317969060409,0.0660281770009986,0.0661555101908253,0.0659563281787075,0.0651478968509883,0.0644819615947552,0.0640690220063224,0.065239838058287,0.069790575953793,0.0741718639357424,0.0766195284645401,0.0782568599768575,0.0809415054547387,0.0856702996574707,0.0915160412486597,0.0941600656822143,0.0887407177998719,0.0783880368934964,0.0668144103682743,0.0584113809526185,0.051994446429783,0.0476407064625474,0.0450652952624317,0.0438488163031804,0.045047250171773,0.046634845417278,0.0479423000055153,0.0477042916777023,0.0481394783492655,0.0491847807220487,0.0512891402666079,0.0553088148695538,0.0586363024849613
"city","2146027","Lexington, KY",318734,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0650869635102923,0.0658127531431819,0.0647065753207885,0.0639632438344468,0.0638424965574066,0.065101330854242,0.0674818570535517,0.0667653540483193,0.0656765525103606,0.0653145292106153,0.0674523254093452,0.068972163387712,0.0716687641289538,0.0722142251464858,0.0675429730136008,0.0648198468600981,0.0605182828081556,0.0572738937596281,0.0556788322002748,0.055040253753612,0.055016371678266,0.0541369205557027,0.0534109451515063,0.0513540253783336,0.0484126184779382,0.0451787638289762,0.0425835649576554,0.0408148757214397,0.0409671002592168,0.0424056053901981,0.0432716800964216,0.0451532049795855,0.0461869147442772,0.0464934913140428,0.0474642091175153,0.0487437857441612,0.0482844777202214,0.0471288116567796,0.0467602749836663,0.0473973241852809,0.049283150383257
"city","0541000","Little Rock, AR",198135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0601386273617663,0.0604325506185486,0.0602592655820306,0.0591009058415334,0.0559768855048416,0.0544736670200331,0.054443739576475,0.0565197624487633,0.0597890489013539,0.065623205928555,0.071826308017555,0.0730342953056466,0.0733850134730032,0.0687329531787289,0.059889927184383,0.0537270937819298,0.0486527807804638,0.044297156586586,0.045491395668986,0.0476712262431467,0.04959985493427,0.0532567493303023,0.0563006208805838,0.0615028962091439,0.0661873295642462,0.0620448640065327,0.0571779094953385,0.051179145613424,0.0453724959068169,0.0498982585711307
"city","0643000","Long Beach, CA",468883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075875940256023,0.0738110147202555,0.0689548306971186,0.0657931225434539,0.0645004875865391,0.0651985844929443,0.0623060163729816,0.057780318138963,0.0514606910892392,0.0445109373216628,0.0474304789790557,0.0496225251360026,0.0544663770501506,0.0592883007155405,0.0545403720973767,0.0519103535610378,0.0489770811189371,0.0434904721267942,0.0412122746715329,0.0393679558024374,0.037362373332095,0.0390965963091163,0.0381894308084745,0.0357548284059763
"city","0644000","Los Angeles, CA",3959657,0.0516077425097001,0.0558698320484945,0.0564697195561663,0.0574942335617299,0.0593915222697524,0.0592433684227934,0.0587548950711459,0.0571720737459297,0.0561389523372415,0.054884655679692,0.0548777877656033,0.0553567515040014,0.0552942899313988,0.0547481634957291,0.0540425450673595,0.0532738290330906,0.0543339711160069,0.0561565455741183,0.0579371173402813,0.0587362672085896,0.0582536719098716,0.0582065014053821,0.0577292513455507,0.0588482943573335,0.0596454204904057,0.0603101191112356,0.0634899687062544,0.0655213209659495,0.0679305595950199,0.069711011816439,0.0686647410819724,0.0669012428302606,0.0675712349194719,0.0683781398699873,0.0695623589850306,0.0718917615700851,0.0727556061968428,0.0743519290777513,0.0770613673772635,0.0827521113082086,0.0878447011669313,0.094112307235296,0.0997651654221108,0.101881332445553,0.101841936521021,0.0999015824732961,0.0967746094515767,0.0939281917523249,0.0916596222727659,0.088338551777796,0.085218933728163,0.0805104035842116,0.0750753351533282,0.068582669312541,0.0607236507302355,0.0531795169682242,0.0475071510821102,0.0448622289713153,0.0440088112183427,0.0448310073154086,0.045181660285052,0.0445494468566913,0.044529077920676,0.0443768380406931,0.0445952981791522,0.0449651675586274,0.0448563685670354,0.0449157440283912
"city","2148006","Louisville, KY",617032,,,,,,,,,,,,,,,,,,0.0765313298782677,0.0741308982710897,0.0759033313290212,0.0777726652367266,0.0808186284481994,0.0852067525568507,0.0847062185526749,0.0838183115429287,0.0819522858804576,0.0809266071921926,0.079339010919232,0.0793339031066744,0.080265514082457,0.0798142358844435,0.0801397472096882,0.0838644412169667,0.0888943680049273,0.0937609360222342,0.0995838666694383,0.102605826195259,0.104591446013914,0.10564093873225,0.105566874037711,0.104525721382281,0.101562823244753,0.098694395420301,0.0965789783485755,0.0946888257693111,0.0949210338598558,0.0975025735338663,0.0985308441797155,0.0969373985014555,0.0914602490845288,0.0845657937293672,0.0768363416657493,0.0704985480653409,0.0653236461901807,0.059713365760172,0.0550843977643313,0.0531627270737377,0.0513921390108049,0.0518417391989218,0.0527708983787869,0.0513789649590746,0.0521916964784587,0.0516744245844836,0.0521080605018091,0.0528731155392298,0.053533123932781,0.0545516409634599,0.0560198995776165
"city","5548000","Madison, WI",252086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0730077651862743,0.0666287952676654,0.0523189779894548,0.0412783073244608,0.0399281393373549,0.0411945563422781,0.0429316423640276,0.0453071818271246,0.0496682903258236,0.0535401539129204,0.0598971799683336,0.0614697975226036,0.0574679364323427,0.0497447687995481,0.0369381404899312,0.0272856490529979,0.0212590512599911,0.0181974210265237,0.0179486073898767,0.0191610583502919,0.0249121559827379,0.0318381406589642,0.0378292407051598,0.0408204504369817,0.0380221666424919,0.0322779800414729,0.026072609856088
"city","1349756","Marietta, GA",60410,,,,,,,,,,0.0617002205777534,0.0597783092751086,0.0546110060130826,0.0480944948144059,0.0457723279243774,0.0451904143645284,0.0440836618474443,0.0443170552536716,0.0461576603832753,0.0474148989728314,0.0483967931645783,0.0488404801938335,0.0480641609962763,0.0463934747498557,0.0455718726670664,0.0451465605330641,0.0448231902030306,0.0453845671351756,0.0453689067969404,0.0456370405732525,0.0467625251658999,0.0490322315371343,0.0511032459435232,0.052257886744378,0.0529650423770745,0.0531612110296722,0.0542886679274869,0.055299627603231,0.0560015382002635,0.0563666954346809,0.0565001627247918,0.0579328346091903,0.0578799303068192,0.0562467828278438,0.0526592416148104,0.0483812045333217,0.0458166002727304,0.0455682459062044,0.0458594594928291,0.0454223476070654,0.044197990048649,0.0417912783644491,0.0389369573022611,0.0359084459482447,0.0328576192614613,0.0301579323453705,0.0284389474201179,0.0275346790076119,0.027719870124525,0.0286390939086869,0.0310315754679346,0.0334633111135129,0.0360285309133169,0.0389788749323174,0.0401798036702584,0.0406258011463994,0.0398645720057076,0.0383917058035838,0.0390333583170846
"city","4845744","McKinney, TX",173460,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0928814282873012,0.0935023483676289,0.089887361226681,0.0870938352827407,0.0858803075582469,0.0864746694195726,0.0857320630473155,0.0847176356832412,0.0821249565479651,0.079318466547532,0.0762276947966617,0.0731159946328508,0.0718499819316497,0.0706426568869255,0.0695098099495388,0.0694813598208419,0.0683129037447972,0.0661023396547154,0.0648412783703953,0.0636745888338552,0.0631941990987171,0.0624072019915709,0.062809958382174,0.0611178388265047,0.0558649910384946,0.0496536025745408,0.0413608428365281,0.0352380644804458,0.0325639894613394,0.0323909901223697,0.0369158415470625,0.0420573251102861,0.0451803348035116,0.0517842644049009,0.0551948582936092,0.0581175600017303,0.0623086202513717,0.0613234638911469,0.0586170369258748,0.0567337993483066,0.0568837264245258
"city","4748000","Memphis, TN",653248,,,,,,,,,,,,,,,,,,,,,,0.0558487889467541,0.0558780677284486,0.0570973455749864,0.0599369430323199,0.0612394263912549,0.0600192460081603,0.0570012385285526,0.0521990130001915,0.0462273980661898,0.0445506772017535,0.0448419476517708,0.0456052554717823,0.0489201722206605,0.0521262397019174,0.05660489896338,0.0611967435223473,0.0667238411384746,0.0697886029047666,0.0704676909009003,0.0724148862362785,0.0712174746981096,0.0703530670822932,0.0692369789953404,0.065909809203715,0.0631591266815287,0.062119877474784,0.062114355368577,0.0613867823870531,0.0608106614548619,0.0571081818515627,0.0520596006851134,0.0484098579204112,0.0454449273493209,0.0446461230528473,0.0444267151108757,0.0453576162812582,0.0453165465469077,0.045838909263703,0.0477012564948307,0.0490164057751179,0.0513056285766519,0.0530001070432915,0.0539526046129759,0.0537858494156292,0.0547471330004982,0.0560812617749892,0.0582166532311438
"city","0446000","Mesa, AZ",491194,0.0366122692669152,0.0362143228261506,0.0352967527373025,0.0345293570324793,0.0340353987787305,0.0351447336160653,0.037866873631626,0.0444175000040651,0.0499746887952592,0.0503236779742342,0.0490279467803952,0.0441345830614881,0.0395194867984243,0.0389380853944486,0.0389273399980671,0.0391830478695639,0.0386395632829479,0.0394798137447443,0.0396815915693881,0.0393348180153574,0.0400006774436485,0.038807354149854,0.0386874139715606,0.0383560025741039,0.0382554601150402,0.039239420751703,0.0391594116322567,0.0395861760108684,0.0403311578059329,0.0406012934524474,0.0413617445552402,0.0428675264543985,0.0435582798537277,0.0438717757371077,0.0434585344769392,0.0425487863940165,0.042493562239979,0.0422251209898698,0.0424110117833613,0.0430111960739612,0.0423893141636548,0.0415570159266073,0.0409977005491623,0.0399608494121716,0.0407208718194936,0.0422806217851769,0.0434255425043782,0.0449014329394192,0.045146877819611,0.0444253613144692,0.0428019743464792,0.0381163568921018,0.0326800541529313,0.0279898287819817,0.0249777020296768,0.0250071458991884,0.0264650259701392,0.0296478438244904,0.0333426277797107,0.0369069380643366,0.0418400071628836,0.0464028961510126,0.0498515498521642,0.0523786215832332,0.052983041819308,0.0519810291329144,0.0518775461591239,0.0527654780572563
"city","1245000","Miami, FL",451214,,,,,,,,,,,,,0.0839113299094498,0.080492259125221,0.0800049582220695,0.0815582509683014,0.0815816645330341,0.0817837592583715,0.0809507013716218,0.0795206017626785,0.0773039856005966,0.073319393508081,0.0702598126923948,0.0687775089200548,0.0682312947846868,0.068490118369272,0.0682382137847409,0.0686207716308683,0.0689952019105424,0.0684410870813456,0.0686441470593032,0.0686596953702156,0.0692130086968354,0.0714005541745544,0.0743793404296184,0.0798562376449384,0.0835896915896731,0.0854011819985789,0.0859827593200643,0.0865072117608233,0.0899588826144644,0.0979681668635368,0.105546301459378,0.112394321988099,0.117364016808671,0.117024300904826,0.114403326272046,0.108044867120508,0.100198110492165,0.0890646847344571,0.0770465320725036,0.0646994609782258,0.0527095225040467,0.0438470988416164,0.0373510619270181,0.0316960875172616,0.0285717185065769,0.0268045147569127,0.0255816197313553,0.025861519603844,0.0267274839166318,0.0282068219408556,0.0310279913188959,0.0335248987004272,0.0354364854072445,0.0379535772812781,0.0404851852135255,0.0433230735643421
"city","4848072","Midland, TX",135134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0713601922279385,0.0731521450893403,0.0744571992566879,0.0796762467150739,0.0815241270696082,0.0822971930153662,0.0881738885745805,0.0955446883758531,0.104688070636408,0.114948645774151,0.119282544607474,0.120214111346329,0.123075928388734,0.125996232058158,0.130173031289592,0.132025220468656,0.12908347051131,0.125956938197767,0.119474680566054,0.113251438621352,0.108515451458564,0.103013316191272,0.102556070720083,0.102392202691536,0.101962930951116,0.100524425064997,0.0987002078136203,0.0964896200691666,0.0953182026406133,0.0938983139395933,0.0889679615514718,0.0847245926844406,0.0820866256593544,0.0798029737669521,0.0791517897589808
"city","5553000","Milwaukee, WI",596886,,,,,,,,,,,,,,,,,,0.0761805153352462,0.0684079187872019,0.06568434777603,0.0658536537923791,0.0657324328479373,0.065542654782489,0.0678087765542668,0.071683520329768,0.079045707468973,0.0882582138042152,0.0904756159976531,0.0852526397549541,0.0796486876015742,0.0734657827662775,0.0731667936561835,0.0800157619982455,0.0812679708098536,0.080424200369642,0.0782458869779642,0.072684112282518,0.0700324701087177,0.067915611441582,0.0660294948471888,0.0652844440329923,0.0625256066027646,0.061803480899663,0.0611734788975636,0.0605911482044606,0.0617800095594193,0.0606075259095816,0.0591140572207249,0.0570190432952586,0.0559084549981092,0.0552204593635741,0.0561281643010182,0.0568338053859572,0.0559140725645473,0.0537596019800054,0.0482101659813905,0.0431274311149493,0.0394135925358573,0.0359998236522843,0.0354159001415771,0.0356751768271912,0.0358617225933858,0.0376828561602559,0.0399199857287853,0.0425128385219356,0.0476910480277259,0.0553206296581008,0.0611555702359741
"city","2743000","Minneapolis, MN",416021,,0.0647254102790327,0.0670621699284707,0.0659448569756445,0.0666828965609948,0.0665631522103124,0.0666300978334627,0.0687119144025613,0.0711544381065312,0.0728519751942928,0.0729376554720645,0.0732831136555693,0.0752649106895219,0.0785594134754171,0.0828305063488045,0.0879969973917075,0.0894320092145599,0.087812760018858,0.0863239492105184,0.0825479479665645,0.0800709894678505,0.077303652052508,0.0741268708518561,0.0727501929030862,0.0713996079167799,0.0717777275494209,0.0739006416067406,0.0756154239111546,0.0755075729721321,0.0745339202904172,0.0719673289913771,0.0692888921107127,0.0684552227214671,0.0683019749396233,0.0682274675445989,0.068820618738059,0.0693180976870277,0.0710716648063783,0.0735332858321158,0.0782191494246543,0.0854347784399153,0.0943490340168465,0.10389322282131,0.112722761373412,0.119055140127948,0.121059466817813,0.123367563809637,0.125787561793087,0.127375535191081,0.131229194140631,0.133165904667503,0.131102041595097,0.126274314201178,0.120688450411516,0.11445904153894,0.108574949152443,0.104292013967172,0.0987805886721205,0.0929244499873851,0.0873097794513286,0.083597768429016,0.0821012017850522,0.0823005246657065,0.0853643933088153,0.0882753395214077,0.0916772347993137,0.0950546411425914,0.0969305943041031
"city","3853380","Minot, ND",48304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0860522978325431,0.0729417242776615,0.0642846665670532,0.0639759350476889,0.0714377230715348,0.0783654132109905,0.0855706844022979,0.0923955345743393,0.0943057691877287,0.0898520228852576,0.0855537638136658,0.0808019205377203,0.078250935826396,0.0787618945103767,0.0768729109023424,0.0733658150546531,0.0690070943694936,0.0660836797400391,0.0653963502347288,0.0671435394031799,0.072098913204183,0.0773668886811976,0.0787016458746515,0.0771727749665003,0.0721368919138779,0.0642953359981788,0.059979144831669,0.0568685966504126,0.0557279686329611,0.0576876685093412,0.0614181791836551,0.0695920906018665,0.0770371753148595,0.084457931096387,0.091797258663655,0.0972585690297474,0.101464575403123,0.101716765519572
"city","0649670","Mountain View, CA",80993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111559852200205,0.126819486261488,0.133931339495239,0.133649347778754,0.130393143955366,0.124579017914839,0.114736131675375,0.103225199236816,0.0904585710524839,0.0771596878192168,0.0677839149319019,0.0619329553034008,0.0560043439828913,0.0513441597630996,0.0518807877127193,0.0526103418329336,0.0542767899788155,0.0549363780445384,0.0524421497804847,0.0507880069813911,0.0502223615822543,0.0496411394925304,0.049200772973743,0.0489915895214216,0.0483000939045587,0.0543234457712328
"city","4752006","Nashville, TN",660062,0.108253723024572,0.110622850087075,0.10720002818163,0.109177683009407,0.108467820480051,0.107092732517071,0.107711408098903,0.107000905427134,0.107368175462814,0.103944215253182,0.101420799467865,0.096599926168069,0.0944746186382682,0.0968503760136946,0.100321058594635,0.101212968535877,0.0994038854696349,0.0937680145188229,0.0861641720661841,0.0806985281249043,0.0759389838154436,0.0735531339716141,0.0725604309324834,0.071854059829942,0.0723030740841931,0.073093364730007,0.0737407817220364,0.0747664423412084,0.0740383389673515,0.0722779003765839,0.0701821483252736,0.0676586402722044,0.0659372682969621,0.0653393049425923,0.0646915606203776,0.0647803236937975,0.0656473704934618,0.0663752929517558,0.0681223995219988,0.0721084379627124,0.0767576459263059,0.0804404697738385,0.0829616561437252,0.0843873411621081,0.0847614994839588,0.0859112909251955,0.0872748899752891,0.0866917342395534,0.0858225478553138,0.0845296477201827,0.0826764017096945,0.0781813819907893,0.0720007504232471,0.063831012458677,0.0551171690982513,0.0495702738330952,0.0461198848778401,0.0452452092366426,0.0458154834784876,0.0460339622369789,0.0464813015855553,0.0478072795792721,0.0496639769982011,0.0517793270489563,0.0539672033704878,0.0555338828116205,0.0568564622627009,0.058397079075201
"city","0952000","New Haven, CT",130529,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0592122544078034,0.0567467736203316,0.0518170301690759,0.0442375706773927,0.0414179712103805,0.0404931783042122,0.0424816383678684,0.047271575514221,0.0493330909283695,0.050761882227364,0.0517608678831165,0.0535047181310263,0.054968648042938,0.0571721161324106,0.057887941782073,0.0571448743201531,0.055543236090659,0.0527027545255725,0.0491566984194232,0.0452630842684878,0.0431075233152996,0.0414678771832292,0.042209233681957,0.0438012893693593,0.0429477715136633,0.0394379065347506,0.0344050913986118,0.0266219001902694,0.0199801007232026,0.0158540929381554,0.0130893958137717,0.0136694962519515,0.0163696096716978,0.0195673639932282,0.022609426080144,0.0286229734063372,0.0336845773811534,0.0369241326592111,0.0367599005043306,0.0318997899128092,0.026868884044293
"city","3651000","New York, NY",8443713,0.0400983856384303,0.0492547552037899,0.0514317284187501,0.0514237589042684,0.0549138829171468,0.0544679417274369,0.0515636676068553,0.0487055078427088,0.0448682617111033,0.0410120140876485,0.0407002209712073,0.0426428989532381,0.0457546996304566,0.0480219967930148,0.0494567680558852,0.0497095074143856,0.0493125165638276,0.0479270059776704,0.0466340080822414,0.0437957742235039,0.0409370592777412,0.0390792409757074,0.0381803089002987,0.0388828115174246,0.0392402237188634,0.0388554408638117,0.0384407491919681,0.0367401120758617,0.0342097560691189,0.0329020573876123,0.0303187717058772,0.028234579317197,0.0268652108194942,0.0248706486164979,0.0236819149883078,0.0232595522638073,0.0230508814294919,0.0227128387697739,0.0219839000729341,0.0227207120352024,0.0267430115432461,0.0342515005322678,0.0420488550594045,0.0487588363528757,0.0521443712729569,0.0548998430469532,0.0565955473492234,0.0575554902692648,0.0578973712823388,0.0562491985333666,0.054293630934954,0.0515505972164897,0.04843127062594,0.04329742269783,0.0389187090945874,0.0347959795179588,0.0309364940841897,0.028133077669837,0.0256675860582309,0.0243394547640471,0.0239566631907892,0.0242971607665961,0.025263557338835,0.0259374362543888,0.0259642140437877,0.0258845524059844,0.0260617097617457,0.0264719057391185
"city","5157000","Norfolk, VA",245592,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0692417923254125,0.071049825423776,0.0680717983747937,0.0621600587576076,0.0557432489207906,0.0486130609202979,0.0447668214179624,0.0434110234227053,0.0431628835284847,0.0459335187126119,0.0496368915664373,0.0534662381623415,0.0547226561515383,0.0539429516233726,0.0520575613853028,0.0466095541203459,0.0411783187449154,0.035078439617472,0.029722114552408,0.0279553831034136,0.0292454759293853,0.0348489011761125,0.0401235139910154,0.0424466457197107,0.0423923644046624,0.035972411334571,0.0290597821746857,0.0242931645592939,0.0202431181433914,0.0195316379256559,0.01955230737411,0.0200756786569772,0.0205969230505504,0.0213555922027478,0.0224049222241793,0.0238951038427134,0.0261289266137342,0.027280030436466,0.0278360759800281,0.0279071212973642,0.0286560109299123,0.0305915932644419
"city","0653000","Oakland, CA",421042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0935923086279345,0.108963717067885,0.121434451072119,0.132438608222891,0.132523665295195,0.130709786146734,0.129494413182216,0.128653383425782,0.122583097119906,0.117707166762156,0.11741834643974,0.120984085216265,0.136275431482148,0.158988555487471,0.176923690727417,0.190606505518543,0.188737650870814,0.170081114056088,0.148892927796311,0.137145020437593,0.132549514968629,0.13395760176644,0.136778323057244,0.131009294556103,0.120792744540369,0.113755570129449,0.108649530984238,0.106213531331001,0.105832484682369,0.103819212417977,0.1025690417394,0.0990703869868998,0.0949554131762268,0.091201580736365,0.0865364710779832,0.0843213464468981,0.0831304702521752
"city","4055000","Oklahoma City, OK",637284,,,,,,,,,,,,,,,,0.0784063265575264,0.0799572309936224,0.0797932573567491,0.0802580715357686,0.079752558226289,0.077353834282915,0.0766541099382934,0.0778360579837291,0.0836381607767984,0.0926193223451295,0.0991235436727686,0.102623361758137,0.0992080737406083,0.0921438502819368,0.0870884216024279,0.0814393975800031,0.0772902860747946,0.0737079202601301,0.0699983148945349,0.069070943866536,0.0691808539990062,0.0700844614986081,0.0705743907748675,0.0704501474162354,0.0707715179954967,0.0708205207007286,0.0690349835273112,0.0668854636626091,0.062777939338192,0.0584931143479905,0.0564793632502688,0.0556799617451109,0.0556045237468131,0.0546288473653127,0.05269432429146,0.0501422797286425,0.0470882037153967,0.0448719146241826,0.0428005725653531,0.0409214131395911,0.0399133787505364,0.0401235440515655,0.0411760562719807,0.042869400743525,0.0452796238784006,0.0472183242071925,0.0488097628891841,0.0500826538431573,0.0498345208890437,0.0491647618092378,0.051739743319524,0.0554317078280358,0.062419408552946
"city","3137000","Omaha, NE",465112,,0.0498373470806888,0.0496496378830085,0.0483262599594873,0.0473437817975373,0.0447644548363579,0.0437659092499115,0.0500535787469278,,,,,,,,,0.0469988639203541,0.0478511870421669,0.0510249221202986,0.0541580807865499,0.0576012300033326,0.0595396256908072,0.0599274124694197,0.0601526696497386,0.0593503863771302,0.0584060857697888,0.0580514610042032,0.0581638874029551,0.0579397285662573,0.0590661378958047,0.0593424916206179,0.0590536295619041,0.0579032235778649,0.0565422265812697,0.0548068961915683,0.0531777908644045,0.0526263589556715,0.0537854893624599,0.0549440564661395,0.0566862894054949,0.0576572546529285,0.0549278551881037,0.0530344383746362,0.0510155505715853,0.0498927891639509,0.0523734265099541,0.0545524317630933,0.0563279405051598,0.0573951928058967,0.058581019204348,0.0594175821399434,0.0581643806125465,0.0560711437481302,0.0506439775165047,0.0449931667210534,0.0418093447737973,0.0396085159905264,0.0385255098013263,0.0376000514618748,0.0369130081253658,0.0367187343317117,0.0381922686615335,0.0390726324096161,0.0381991616179049,0.0362931644364808,0.0335814476593518,0.0324167520307102,0.0334997536181146
"city","1253000","Orlando, FL",275690,0.0688392774989574,0.0677062537415975,0.0661873301595092,0.0655516304782572,0.0638360490240287,0.0616913424086098,0.0592757078628003,0.0572630577767342,0.0552744456437571,0.0532109113325709,0.0515517298800147,0.0503046205714695,0.0502074223826047,0.0515560148146993,0.0532539517823352,0.0540155139958308,0.0551425032630872,0.0560090516197706,0.0567216458797328,0.0565465929246166,0.0554712801857497,0.0549970650826241,0.0539418567131471,0.0547623362147747,0.0558569046324144,0.0563491700752519,0.0575105451759888,0.0580053958817064,0.0587417557746097,0.059176988538847,0.0597280562916992,0.060216494573661,0.0605153654600619,0.0612918503838222,0.0626440904401456,0.0636349838790944,0.0641128321377294,0.0647326873781696,0.0653128840426866,0.0681544325251503,0.0715065176444613,0.0743227412967105,0.0765444567055648,0.0779859220561591,0.0789195853000623,0.0794572295407816,0.0800647121220899,0.0814234324769146,0.0792826101619777,0.0753710467853415,0.0701562337848911,0.0611888058051425,0.0540890242206563,0.0478642785965591,0.0427069824681622,0.0396397465532699,0.0379838976443341,0.0388624998249243,0.0411157901048267,0.0433384724742803,0.0456614010332098,0.0467156782978684,0.0483274563537222,0.0491566578030094,0.0504102336623802,0.0516743633292452,0.0521734542482261,0.0536939959708003
